text,amount,category,payment_method,payment_provider,bank_account,text_source
"brother paid me back 6701.27 for the concert, got it in Canara via jupiter",6701.27,friends,upi,jupiter,jupiter,english
Booked SpiceJet ticket 14404 via bhim,14404,travell,upi,bhim,,ocr_receipt
2611 deducted for car loan EMI by jupiter,2611,emi,upi,jupiter,jupiter,ocr_upi
Blinkit 1153.25 wala order cash se kiya,1153.25,meal,cash,,,english
aaj Spotify movie for 207.87 on slice from Federal Bank,207.87,entertainment,upi,slice,federal bank,voice
"Just cleared my broadband, 3359 paid on slice",3359,bills,upi,,slice,english
roommate ka 6300 udhaar wapas GPay se,6300,peer,upi,gpay,,ocr_receipt
Quick Tata CLiQ purchase for 21855.37,21855.37,shopping,unknown,,,english
Udemy subscription renew kiya 45605 ka,45605,education,unknown,,,hinglish
null,5299.19,friends,cash,,,ocr_upi
Chipped in 4958.54 for friend's gift via Paytm,4958.54,friends,upi,paytm,,english
"Zara order paid, 5239 deducted via cash",5239,shopping,cash,,,hinglish
exam fee ke liye 44807 debit card se,44807,education,card,,,english
broadband ke liye 3641 ka payment kiya credit card se,3641,utility,upi,cred,,hinglish
PVR annual plan 1925.87 from Axis account,1925.87,entertainment,unknown,,Axis,english
FirstCry order for 23723 using jupiter,23723,shopping,upi,jupiter,Jupiter,ocr_upi
BigBasket 345 rupees Visa,345,Food,card,,,ocr_receipt
Booked Netflix tickets for 1408.55 by cash,1408.55,leisure,cash,,,ocr_receipt
Air India par 3271.49 spend via Mastercard from Punjab National Bank,3271.49,Transport,card,,PNB,ocr_upi
broadband pe 596.67 spend kiya using phonepe,596.67,utilites,upi,phonepe,,hinglish
Jupiter through State Bank for Ajio 25330,25330,shopping,upi,jupiter,jupiter,ocr_upi
paytm notification: 2235 paid to Jio recharge from Kotak,2235,bills,upi,paytm,kotak,ocr_upi
CRED se mobile recharge ko 1468 transfer kiya,1468,utility,upi,cred,,hinglish
mess pe 1245 ka online order gpay se kiya,1245,food,upi,gpay,,voice
20868.62 for lab/medicine at eye clinic via Slice,20868.62,healthcare,upi,slice,Slice,ocr_upi
stocks renewal 26631.78 via credit card from RBL Bank,26631.78,invstment,upi,cred,RBL,ocr_receipt
"Yaar, Starbucks ka bill 1962.39 aaya, Fi Money se clear kiya",--,restuarant,upi,fi,fi,hinglish
lab test consultation 8504.72 paid with BOB Slice,8504.72,Health,upi,slice,slice,ocr_upi
Hospital admission charges 11453.83 by niyo.,11453.83,hospital,upi,niyo,Niyo,english
"Yaar, Pizza Hut ka bill 1640.08 aaya, cash se clear kiya",1640.08,travel,cash,,,hinglish
Travel expense 5940 for HP petrol using gpay.,5940,travel,upi,gpay,,english
"restaurant bill paid, 1856 via CRED",1856,meal,upi,--,,ocr_upi
Sent 3874 for wifi bill by bhim from ICICI Bank,3874,utilities,upi,bhim,icici,english
paid 786 to Spotify via Slice,786,entertainment,upi,slice,slice,voice
phonepe se Zepto ko 2500 transfer kiya lunch ke liye,2500,food,upi,nan,,voice
i paid 4530 for Indian Oil using cash,4530,travel,cash,,,voice
Paid 1847.84 for Ola ride with BHIM.,1847.84,travell,Upi,bhim,,english
bike loan EMI payment of 29468 done with cred,29468,emi,upi,--,,english
"Arjun owes me 1564 for lunch, paid via bhim",1564,friends,upi,nan,,english
Pizza from dhaba for 1270.73 on Google Pay,"1,270.73",food,upi,gpay,,english
aaj Neha se paise liye 438.05 in cash,438.05,friends,cash,,,voice
Monthly crypto auto-debit of 43679 via Slice.,43679,invest,upi,slice,slice,english
Just paid 25476.88 at H&M,25476.88,shoping,unknown,,,english
   12335.21 for medicines at Netmeds cash payment.   ,12335.21,healthcare,cash,,,english
2390 Steam ki membership renew kardi Jupiter pe se,2390,entertainment,upi,jupiter,jupiter,hinglish
Paid 42851 to Udemy from Federal Bank,42851,education,unknown,,federal bank,english
kharcha Meesho par 7443.69 ka Slice se kiya,7443.69,shopping,upi,slice,slice,voice
26333 credit card EMI ke liye Federal Bank se pay kiya,26333,emi,upi,nan,federal bank,hinglish
Order from Zepto of 2409.72 using jupiter,2409.72,foods,upi,jupiter,jupiter,ocr_upi
"Split the hotel cost with Neha, my part 4663 PayTM",4663,friends,upi,paytm,,english
UPI payment to Neha for 6211.59 using niyo.,6211.59,friends,upi,niyo,Niyo,ocr_upi
NA,44978,education,upi,bhim,,hinglish
Paid 2176.73 to concert via PhonePe,2176.73,entertainment,Upi,null,,ocr_upi
"Bhai, maintenance ka bill clear kar diya 2918.97 ka, ICICI Bank ke card se",2918.97,utilities,card,,icici,hinglish
Fees for school fees 36418 paid by Slice,36418,education,upi,slice,slice,english
doctor ke paise 12916.56 Niyo se deduct hue,12916.56,healthcar,upi,niyo,niyo,hinglish
Recharged maintenance for 3379 with debit card,3379,utilities,card,,,english
   course ke liye 45501 card se   ,45501,education,card,,,english
water bill 2775 payment successful on Niyo,2775,Utilities,upi,niyo,niyo,ocr_receipt
aaj PVR movie for 1274 on Phone Pe from YES BANK,1274,leisure,upi,NA,yes bank,voice
EMI ka bill 15691 paid with Mastercard,15691,emi,card,,,ocr_receipt
eye clinic ka bill 2751 cash diya,2751,healthcare,cash,,,voice
None,22674.61,healthcare,cash,,,english
INOX for 881.50 using cash,881.50,entertainment,cash,,,ocr_upi
33919 transferred for Angel One via jupiter.,--,savings,upi,jupiter,jupiter,english
Auto-payment for NPS of 49825 from Slice.,49825,investment,upi,slice,slice,english
9992.74 spent on IndiGo through Federal Bank card.,9992.74,travel,card,,Federal Bank,english
55423.79 udemy course liya Mastercard se,55423.79,Education,card,,,voice
Mastercard to Apollo Pharmacy for 21047.,21047,healthcare,card,,,english
cash notification: 1858 paid to electricity bill from Fi,1858,bills,upi,fi,fi,ocr_upi
"9611 ka course liya upGrad pe, card se payment hua",9611,tution,card,,,hinglish
UPI payment to school fees for 21794 using PayTM.,21794,school,upi,gpay,,ocr_upi
"2049 rupee Starbucks ke liye nikle, Fi use kiya",2049,food,upi,fi,fi,hinglish
"Drove together, brother ne petrol ka 4232 diya",4232,friends,unknown,,,hinglish
  Ajio ka bill 26912 paid by BHIM  ,,purchase,upi,NA,,voice
Direct cash se BigBasket ko 529 transfer kiya khane ka,529,food,cash,,,hinglish
petrol pump pe 9623.10 spend kiye using Fi UPI,9623.10,cab,upi,fi,Fi,hinglish
Tuition ke 655 de diye yaar,655,education,unknown,,,hinglish
25413.61 ki stocks ki purchase cash se,25413.61,invest,CASH,,,hinglish
"Bhai, kal Burger King pe 657 kharcha hua PayTM pe",657,meal,upi,paytm,,hinglish
MedPlus net amount 4360 Google Pay,4360,healthcare,upi,gpay,,ocr_receipt
Chipped in 6293 for flatmate's gift via credit card,6293,friends,upi,cred,,english
699 deducted for INOX via UPI PayTM,699,entertainment,upi,paytm,,ocr_receipt
"Bhai, rent ka bill clear kar diya 4244 ka, Kotak ke card se",4244,utilites,card,,kotak,hinglish
"4572 gaye H&M pe, credit card se settle kiya",4572,shopping,Upi,--,,hinglish
installment auto-debit of 15698 from HDFC on cash,15698,,card,,hdfc,ocr_upi
Netflix ka monthly charge 1977 dedo Kotak Mahindra card se,1977,entertainment,card,,Kotak Mahindra,hinglish
Apple Music ke live concert ke liye 1885 pay kiye card se,1885,OTT,card,,,hinglish
Coursera course ki fees 55736.72 transfer ki RBL se,55736.72,education,unknown,,rbl,hinglish
"Coffee on me, Ananya ko 4589 pay kiya",4589,friends,unknown,,,hinglish
"roommate ko 393 udhaar liya yaar, kal return karunga",393,friends,unknown,,,hinglish
Paid 3498 for wifi bill through gpay,3498,utilites,upi,gpay,fi,english
   Box8 kharcha 2444 ka paytm se  ,2444,food,upi,paytm,,ocr_receipt
Lunch at KFC 351 Mastercard,351,food,card,,,ocr_receipt
   main 1958 Airtel recharge ka bill bhara   ,1958,travel,unknown,,,voice
SonyLIV concert ticket 2972.77 paid by cred,2972.77,entrtainment,upi,cred,,voice
"FirstCry order paid, 14963 deducted via Visa",14963,retail,upi,--,fi,hinglish
brother ki shaadi ka gift 2554.50 GPay se bheja,2554.50,Friends,upi,gpay,,hinglish
index fund mein 16156 add kiya Slice se,16156,invstment,Upi,slice,slice,hinglish
4760 invested in recurring deposit through Kotak Mahindra,4760,investment,unknown,,Kotak,ocr_upi
main 137 maintenance ka bill bhara,137,bills,unknown,,,voice
broadband ka bill pay kiya 580 Visa se,580,utilities,card,,,hinglish
"Lunch at JioMart for 242, paid by BHIM",242,meal,upi,bhim,,hinglish
maintenance recharge 3866 done by Mastercard,3866,recharge,card,,,ocr_receipt
"For sister's treat, paid 8260 by cash from SBI",8260,friends,cash,,sbi,english
physio ka 9215.65 ka bill IDFC First ke card se pay,9215.65,hospital,upi,,idfc,hinglish
Netmeds ka 24170.60 ka bill pay kiya debit card ke through,24170.60,healthcare,card,,,voice
   exam fee material 42789 through phonepe   ,42789,education,upi,None,,english
bike loan EMI 11443.51 deducted via credit card,11443.51,emi,upi,cred,,ocr_receipt
mutual fund SIP ko 33228.37 transfer kiya bhim ke through,33228.37,investment,upi,bhim,,hinglish
DTH recharge bill settled via Visa 1118.14,1118.14,recharge,card,,,ocr_receipt
"Karan paid me back 6860 for the concert, got it in Union Bank via CRED",6860,friends,upi,cred,Union Bank,english
eye clinic ko 13318.97 diya Slice se,13318.97,healthcare,upi,slice,slice,hinglish
19829 for lab/medicine at Apollo Pharmacy via PayTM,19829,medical,upi,paytm,,ocr_upi
  aaj food delivery cafe 72.22 cred ke through ,72.22,food,upi,cred,,voice
broadband bill 1787 done via cash,1787,bills,cash,,,english
aaj Meesho par kharcha 5533 debit card,5533,shopping,card,,,voice
Tuition ke 3854 de diye yaar,3854,education,unknown,,,hinglish
Direct CRED se Pizza Hut ko 1905 transfer kiya khane ka,--,grocery,upi,cred,,hinglish
Air India se 2018.09 ka bill clear kiya Google Pay ke through,2018.09,healthcare,upi,gpay,,hinglish
  Payment to Ajio for 23477 via cash from Federal Bank ,23477,shopping,cash,,Federal Bank,english
FD ka payment 26639.67 de diya cash se,26639.67,invstment,cash,,,hinglish
  installment ka 23095 transfer jupiter se ho gaya  ,23095,emi,upi,jupiter,jupiter,voice
  Online order from PharmEasy for 9097 via cash   ,9097,healthcare,cash,,,ocr_upi
"Rapido me 14385 pay kiya, mode card.",14385,travell,card,,,english
Booked Ola ticket for 11753 via jupiter,11753,travell,UPI,jupiter,jupiter,ocr_upi
Myntra shopping 16923.49 upi PayTM,16923.49,retail,UPI,paytm,,voice
Netflix for 2795.88 using cash,2795.88,investment,cash,,,ocr_upi
  niyo se car loan EMI ke 16174 pay kiye ,16174,EMI,upi,niyo,Niyo,hinglish
Uber me 3004.86 ka payment ho gaya cash se,3004.86,travel,cash,,,voice
   Paid 57833 to coaching from  ,57833,education,unknown,,,english
gold mein 49803 ka order Niyo se,49803,mutual fund,upi,--,Niyo,voice
  Auto debit for home loan EMI of 21472 from Niyo   ,21472,emi,upi,niyo,niyo,english
cred se SonyLIV ko 1521 ka payment,1521,OTT,upi,cred,,ocr_upi
lab test par 17210 ka bill credit card se,17210,medical,UPI,--,,ocr_upi
roommate se 2117.05 wapas liya cash mein,2117.05,transfer,cash,,,hinglish
main ne Karan ko 4371 bheja on jupiter from Kotak Mahindra,4371,friends,upi,,jupiter,voice
rent payment 4790 Fi,4790,utility,upi,NA,fi,english
"Went to INOX, spent 911, paid by Visa",911,movies,card,,,english
Paid 31511.43 towards NPS with CRED,31511.43,investment,upi,cred,,ocr_receipt
aaj Bewakoof order 23955 debit hua Fi Money se,23955,shoping,upi,,Fi Money,voice
transferred 7266 to PPF from ICICI Bank,7266,investment,unknown,,ICICI,voice
H&M 24399 done through card,24399,shopping,card,,,english
mera EMI ka payment 32459 ho gaya debit card pe,32459,nan,card,,,voice
For checkup at physio 24138 rupees cred se.,24138,healthcare,upi,cred,,english
Invested 33136 in stocks using phonepe.,33136,investment,upi,--,,english
dhaba 1233 wala order jupiter se kiya,1233,food,upi,jupiter,jupiter,english
Dominos 2233 wala order cash se kiya,2233,grocery,cash,,,english
BookMyShow ke liye 852.54 ka payment cred se kiya,852.54,OTT,upi,--,,hinglish
diagnostic center ke liye 597 pay kiya cash se,597,healthcare,cash,,,hinglish
4008 transferred to rent from Kotak Mahindra via Niyo,4008,utilities,upi,niyo,kotak,ocr_upi
"Split the hotel cost with sister, my part 1723 Paytm",1723,transfer,upi,paytm,,english
Karan ke birthday gift mein chip in 5778.61 via BHIM,5778.61,friends,upi,bhim,,voice
2445 paid via Fi Money for flatmate.,2445,friends,upi,fi,fi,ocr_upi
"1750 debited for Biryani Blues order, Niyo",1750,food,upi,niyo,Niyo,ocr_upi
eye clinic bill of 7460.36 on cash.,7460.36,,cash,,,english
Goibibo recharge 9064.56 from Niyo account via bhim,9064.56,travel,upi,bhim,niyo,voice
Priya ko 3977.57 gift sent via Jupiter,--,p2p,upi,jupiter,Jupiter,ocr_receipt
Paid 2547.31 for gas bill through slice,"2,547.31",emi,upi,slice,slice,english
gold pe 36923.02 ka order confirm PhonePe se,36923.02,investment,upi,NA,fi,hinglish
Cleared Allen coaching dues 59787 debit card,59787,study,card,,,ocr_receipt
Khana Swiggy 111 paid by PayTM,111,meal,upi,paytm,,ocr_upi
Indian Oil for 1008.25 using bhim,1008.25,travel,upi,bhim,,voice
Nykaa bill paid: 19842 via BHIM,19842,purchase,upi,bhim,,ocr_upi
Payment of 5617 to Netmeds successful via paytm,5617,healthcare,upi,paytm,,ocr_upi
"   Neha me 5032 udhaar diya, Fi Money se  ",5032,--,upi,fi,fi,english
31845.01 for this month's car loan EMI from,31845.01,emi,unknown,,,voice
Netflix ka monthly charge 2153 dedo SBI card se,2153,movies,card,,sbi,hinglish
"Went to Netflix, spent 2936.78, paid by cash",2936.78,entertainment,cash,,,english
RedBus ke liye 13439 ka bill paytm se clear,13439,travell,upi,paytm,,voice
Priya ke liye coffee 6547 pay cred se,6547,friends,upi,cred,,voice
"Amazon ka order 17390 mein, paid by Slice",17390,shopping,upi,null,slice,hinglish
Tuition ke 15503 de diye yaar,15503,eduation,Unknown,,,hinglish
5478 paid for lab tests at doctor using Union Bank Mastercard.,5478,healthcare,card,,Union Bank,english
Paid 4021 for electricity bill through paytm,4021,utilities,upi,paytm,,english
aaj broadband ka bill gaya 3816 cred se,NA,recharge,upi,cred,,voice
"Bhai, home loan EMI ka 8086 de diya cash se",8086,loans,cash,,,hinglish
Paid 9496 to Croma via cash,9496,Shopping,cash,,,ocr_upi
paid 11663 for MakeMyTrip via debit card upi,11663,travel,card,,,voice
Spotify ka monthly charge 2351 dedo card se,2351,entertainment,card,,,hinglish
Pizza from Blinkit for 1606 on Niyo,1606,grocery,upi,niyo,niyo,english
restaurant bill 1735 paid with cash,1735,meal,cash,,,ocr_receipt
36649.36 for home loan EMI through debit card,36649.36,emi,card,,,english
"7902 to eye clinic for medicine, paid with cash.",7902,hospital,cash,,,english
bhai Airtel recharge de diya 3534 wala cash se,3534,utilities,cash,,,voice
Spotify ke liye 2288.64 ka recharge from Slice with Mastercard,2288.64,entertainment,upi,slice,slice,voice
Amazon ke liye 12096.50 ka payment Fi se kiya,12096.50,retail,upi,None,fi,english
paid 2991.71 for Indian Oil via credit card upi,2991.71,travel,upi,cred,,voice
"brother ka birthday gift, contributed 7878 through slice",7878,peer,upi,slice,slice,english
"35097 udhar diya tuition ke liye, baad me le lena",35097,education,unknown,,,hinglish
HP petrol se 3063 ka recharge Fi card se kiya,3063,travell,UPI,fi,fi,hinglish
electricity bill ki bill 3995.28 pay ki niyo se,3995.28,utilities,upi,niyo,niyo,english
Rapido recharge of 1530 using cash.,1530,cab,cash,,,english
Petrol 9981 at Yatra.,9981,travell,unknown,,,english
Auto-payment for credit card EMI 11278 by debit card,11278,emi,upi,cred,,ocr_receipt
"Zara pe 5948 spend kare, Niyo ke saath",5948,shopping,Upi,niyo,niyo,hinglish
Allen coaching ke liye 785 ka payment slice se kiya.,785,education,upi,slice,Slice,ocr_upi
Cash payment of 10793 at doctor,10793,healthcare,cash,,,ocr_upi
  Monthly rent 4578 paid by bhim  ,4578,Utilities,upi,NA,,english
aaj JioCinema me 2438 kharch kare cash se,2438,entertainment,Cash,,,voice
HP petrol se 10583 ka bill clear kiya Niyo ke through,10583,commute,upi,niyo,niyo,hinglish
"auto me 4442 pay kiya, mode Visa.",,travel,card,,,english
maine FirstCry pe 4616 spend kiye BHIM ke through,4616,shopping,upi,bhim,fi,voice
15720.26 for medicines at PharmEasy cash payment.,15720.26,healthcare,cash,,,english
Paid 4519.35 for rent through debit card,4519.35,utility,card,,,english
2673.27 for Steam via Visa from RBL Bank,2673.27,entertainment,card,,RBL Bank,english
Direct Visa se restaurant ko 2118 transfer kiya khane ka,2118,Food,card,,,hinglish
"Dominos pe khana 2331, UPI credit card",2331,restuarant,upi,cred,,english
Food delivery KFC 77 cash,77,food,CASH,,,ocr_upi
aaj H&M order 1325.42 debit hua cash se,1325.42,shoping,card,,,voice
   gas bill ka bill pay kiya 3400.35 credit card se   ,3400.35,utilities,upi,--,,hinglish
1123.65 Netflix ki membership renew kardi PhonePe pe se,1123.65,entertainment,upi,phonepe,,hinglish
Khana mess 1214 paid by debit card,1214,food,card,,,ocr_upi
Burger King total 1811 cred,1811,food,upi,cred,,ocr_receipt
Steam annual plan 1483.05 from Axis account,1483.05,entertainment,unknown,,axis,english
   Added 23178.64 to recurring deposit from my savings.   ,23178.64,investment,unknown,,,english
"3564.61 broadband ke liye de diye yaar, GPay se",3564.61,utilites,upi,gpay,,hinglish
rent 1735 deducted by Indusind Bank for bill,1735,utilites,unknown,,IndusInd,voice
Apollo Pharmacy net amount 17383 cash,17383,healthcare,cash,,,ocr_receipt
concert ke liye 2134 PhonePe se,2134,entertainment,upi,phonepe,,ocr_upi
Karan ke saath dinner ka hissa 7612 paytm kiya,7612,friends,upi,paytm,,hinglish
fees course fee 53826 transferred via jupiter,53826,education,upi,jupiter,jupiter,voice
"Coffee on me, Karan ko 2623 pay kiya",2623,--,UNKNOWN,,,hinglish
20806.49 gone for EMI,20806.49,emi,UNKNOWN,,,english
recurring deposit mein 29051 add kiya Paytm se,29051,investment,upi,nan,,hinglish
petrol pump ke liye 6731 BHIM se diya,6731,travel,upi,bhim,,hinglish
hospital ko 21558 ka installment card se,21558,hospital,card,,,ocr_upi
exam fee fees 57024 diya PayTM se,57024,education,upi,paytm,,voice
credit card use karke personal loan EMI ka 25398 dedo,25398,emi,upi,cred,,hinglish
brother paid back 7426.50 via phonepe,7426.50,friends,upi,phonepe,,ocr_receipt
credit card EMI 34978 deducted via jupiter,34978,installment,upi,nan,Jupiter,ocr_receipt
water bill 1037 deducted by RBL for bill,1037,utilities,unknown,,rbl,voice
