text,amount,category,payment_method,payment_provider,bank_account,text_source
Apple Music ke liye 1894 ka payment debit card se kiya,1894,entertainment,card,,,english
Reliance Digital ke liye 17921 ka payment Slice se kiya,17921,shopping,upi,slice,slice,english
Had to pay checkup 9536.04 using cash from Jupiter.,9536.04,healthcare,upi,jupiter,jupiter,english
checkup 13760 cash,13760,healthcare,cash,,,ocr_receipt
451.26 for Apple Music via cash from Fi,451.26,entertainment,upi,fi,fi,english
Medical supplies from MedPlus 13267 via bhim.,13267,healthcare,upi,bhim,,english
Payment to Nykaa for 2911 via cash from,2911,shopping,cash,,,english
SonyLIV 646 wala plan le liya cash through State Bank,646,entertainment,cash,,sbi,voice
aaj DTH recharge pay kiya 2251.05 from Union Bank,2251.05,utilities,unknown,,union bank,voice
Hospital admission charges 10338 by cash.,10338,healthcare,cash,,,english
Khana Box8 2390.88 paid by phonepe,2390.88,food,upi,phonepe,,ocr_upi
personal loan EMI ka installment 16884 clear kardia cash pe,16884,emi,cash,,,hinglish
Paid 1350.77 for petrol pump from Union Bank account using cash,1350.77,travel,cash,,union bank,ocr_upi
netmeds ka order 12863 upi se clear kardia,12863,healthcare,unknown,,,voice
credit card EMI for 20390 using Mastercard,20390,emi,upi,cred,,ocr_receipt
PVR ke live concert ke liye 2666.00 pay kiye Fi se,2666.00,entertainment,upi,fi,fi,hinglish
Just paid 12550 at Flipkart,12550,shopping,unknown,,,english
Apple Music mein 2174 ka payment Paytm se,2174,entertainment,upi,paytm,,ocr_receipt
"Lent 338 to Rahul for shopping, slice",338,friends,upi,slice,slice,english
Lenskart shopping: 9804 paid with PhonePe,9804,shopping,upi,phonepe,,ocr_upi
phonepe se Airtel recharge ka 3752 bhar diya,3752,utilities,upi,phonepe,,voice
BookMyShow movie 2452 mein book kardi YES BANK account se,2452,entertainment,unknown,,yes bank,hinglish
DTH recharge bill pay 1615.43 Fi Money,1615.43,utilities,upi,fi,fi,ocr_receipt
bhai Cleartrip ki ride 12128 cash diye,12128,travel,cash,,,voice
8182 dentist pe kharch hua cash se,8182,healthcare,cash,,,hinglish
books 2349 paid by gpay,2349,education,upi,gpay,,ocr_receipt
"Neha me 7743 udhaar diya, debit card se",7743,friends,card,,,english
Nykaa pe shopping kiye 5332 card se,5332,shopping,card,,,hinglish
Ajio se 26172.50 ka bill pay kiya Paytm se,26172.50,shopping,upi,paytm,,hinglish
wifi bill 4884 paid through phonepe from State Bank,4884,utilities,upi,phonepe,sbi,voice
checkup par 3494.64 ka bill Fi se,3494.64,healthcare,upi,fi,fi,ocr_upi
"eye clinic ke liye 1450 ka kharcha, cash",1450,healthcare,cash,,,ocr_upi
"10819 gaye Meesho pe, niyo se settle kiya",10819,shopping,upi,niyo,niyo,hinglish
Google Pay payment of 29863 to Croma successful,29863,shopping,upi,gpay,,ocr_upi
flatmate ko 2907.09 bheje HDFC Bank ke through,2907.09,friends,unknown,,hdfc,hinglish
"restaurant se biryani mangwai, 318.75 pay kiya Slice card se",318.75,food,upi,slice,slice,hinglish
Groww account mein 48440 daale from HDFC,48440,investment,unknown,,hdfc,hinglish
"19416 gaye Bewakoof pe, paytm se settle kiya",19416,shopping,upi,paytm,,hinglish
bhim payment of 9369 to mall successful,9369,shopping,upi,bhim,,ocr_upi
credit card EMI of 18074 paid via debit card,18074,emi,upi,cred,,ocr_upi
Cleared upGrad dues 44638.70 PhonePe,44638.70,education,upi,phonepe,,ocr_receipt
14931.31 spent on Air India using jupiter,14931.31,travel,upi,jupiter,jupiter,voice
bhai personal loan EMI ka installment 39625 pay kiya Indusind Bank se,39625,emi,unknown,,indusind,voice
paid bike loan EMI of 34073 by phonepe,34073,emi,upi,phonepe,,voice
maintenance ke liye 2198 paytm kara,2198,utilities,upi,paytm,,voice
Sneha for cab 5450 split niyo,5450,friends,upi,niyo,niyo,ocr_receipt
"Ufff, FirstCry ne kat liya 9793.08, Phone Pe se payment",9793.08,shopping,upi,phonepe,fi,hinglish
"Neha ka birthday gift, contributed 9777.34 through Niyo",9777.34,friends,upi,niyo,niyo,english
stocks purchase of 41014.66 using cred,41014.66,investment,upi,cred,,ocr_upi
Paid 590 to Zepto via phonepe from Slice,590,food,upi,phonepe,slice,english
"For Rahul's treat, paid 9191.32 by debit card from Axis",9191.32,friends,card,,axis,english
Payment of 39243 to home loan EMI successful on Niyo,39243,emi,upi,niyo,niyo,ocr_upi
Croma se shopping 16103 ka debit card se diya,16103,shopping,card,,,voice
5694 transferred for fees course fee,5694,education,unknown,,,english
Paid tuition fees 45591 via cash,45591,education,cash,,,english
Zara order for 12961 using debit card,12961,shopping,card,,,ocr_upi
sovereign gold bond ke liye 44226.52 ka payment Fi Money kiya,44226.52,investment,upi,fi,fi,voice
Chai-samosa ke liye Behrouz mein 402 spend kiye Fi Money pe,402,food,upi,fi,fi,hinglish
i sent Karan 9869 using Paytm,9869,friends,upi,gpay,,voice
PharmEasy ka 10478 ka bill PNB ke card se pay,10478,healthcare,card,,pnb,hinglish
Netflix pe 2517 ka payment Fi Money se kar diya,2517,entertainment,upi,fi,fi,voice
Burger King 165 rupees Slice,165,food,upi,slice,slice,ocr_receipt
Zomato 571.99 UPI Fi,571.99,food,upi,fi,fi,ocr_receipt
aaj Starbucks se snack liya 166 ka upi se,166,food,unknown,,,voice
EMI 15276.54 to Jupiter using card,15276.54,emi,upi,jupiter,jupiter,ocr_receipt
Zomato Gold ka monthly charge 426.15 dedo State Bank card se,426.15,entertainment,card,,sbi,hinglish
Burger King bill paid 1308 via Fi Money,1308,food,upi,fi,fi,english
aaj Arjun ne 3660 phonepe kiya wapas,3660,friends,upi,phonepe,,voice
Lab test 2996 via Niyo,2996,healthcare,upi,niyo,niyo,ocr_receipt
DTH recharge ke paise 3788.35 kat gaye from,3788.35,utilities,unknown,,,hinglish
flatmate borrowed 2703 gave cash back,2703,friends,cash,,,voice
checkup ka 2730 ka bill ICICI Bank ke card se pay,2730,healthcare,card,,icici,hinglish
upGrad ki book 9917.49 ki li cash se,9917.49,education,cash,,,voice
i paid 23934 to PharmEasy using cash,23934,healthcare,cash,,,voice
canteen pe 1399.14 ka online order gpay se kiya,1399.14,food,upi,gpay,,voice
FirstCry order 19841.30 paid by Fi Money,19841.30,shopping,upi,fi,fi,english
"Zepto pe khana 1364.99, UPI cash",1364.99,food,cash,,,english
21161 PharmEasy pe kharch hua Paytm se,21161,healthcare,upi,paytm,,hinglish
coaching subscription renew kiya 58045 ka,58045,education,unknown,,,hinglish
gas bill ke liye 4741 paytm kara,4741,utilities,upi,paytm,,voice
Sneha ko 9997 bheja Canara card se,9997,friends,card,,canara,ocr_receipt
Medical bill of 9257.66 at dentist via Mastercard,9257.66,healthcare,card,,,ocr_upi
2511.29 IRCTC ko de diye cash mein,2511.29,travel,cash,,,hinglish
14051.89 NPS mein daale via slice,14051.89,investment,upi,slice,slice,hinglish
i sent roommate 5601 using CRED,5601,friends,upi,cred,,voice
For checkup at PharmEasy 10488 rupees PhonePe se.,10488,healthcare,upi,phonepe,,english
Coaching class 45614.29 paid by cred,45614.29,education,upi,cred,,ocr_receipt
Rapido recharge of 4115 using BHIM.,4115,travel,upi,bhim,,english
upGrad material 4172 through card,4172,education,card,,,english
Box8 pe 2462 ka online order gpay se kiya,2462,food,upi,gpay,,voice
Dinner bill 1034.72 from canteen cash,1034.72,food,cash,,,ocr_receipt
"Drove together, Ananya ne petrol ka 4289 diya",4289,friends,unknown,,,hinglish
618 for Hotstar via slice from Yes Bank,618,entertainment,upi,slice,yes bank,english
electricity bill ke liye 4032 ka payment kiya Fi se,4032,utilities,upi,fi,fi,hinglish
48057 transferred for FD via PhonePe.,48057,investment,upi,phonepe,,english
"cafe pe khana 880.97, UPI BHIM",880.97,food,upi,bhim,,english
15779 doctor ko transfer kiya cash se,15779,healthcare,cash,,,hinglish
Netmeds net amount 13089 gpay,13089,healthcare,upi,gpay,,ocr_receipt
Booked Indian Oil ticket 3962 via PayTM,3962,travel,upi,paytm,,ocr_receipt
14821.49 for lab/medicine at diagnostic center via cash,14821.49,healthcare,cash,,,ocr_upi
i sent Sneha 411 using cash,411,friends,cash,,,voice
Zomato Gold ke liye 1276.75 ka recharge from with niyo,1276.75,entertainment,upi,niyo,niyo,voice
Ajio transaction: 27474 via cash from Bandhan Bank,27474,shopping,cash,,bandhan,ocr_upi
1183 Ola ko de diye cash mein,1183,travel,cash,,,hinglish
Paid 30169.71 towards sovereign gold bond via Phone Pe,30169.71,investment,upi,phonepe,,ocr_upi
"Kharcha hua Lenskart pe 9044, credit card use kiya",9044,shopping,upi,cred,,hinglish
Education fee 46302 paid to coaching using BHIM from BOB.,46302,education,upi,bhim,bob,ocr_upi
merchant ko 2235 pay kiya card se dinner ka,2235,food,card,,,voice
Nykaa ke liye 11662 ka payment PhonePe se kiya,11662,shopping,upi,phonepe,,english
Snacks McDonald's 1868 Visa,1868,food,card,,,ocr_upi
Cleartrip for 1139 using Phone Pe,1139,travel,upi,phonepe,,voice
"Haldirams ka online order, 639 debit hua cash se",639,food,card,,,hinglish
credit card ke through Nykaa ko 8554.40 diya,8554.40,shopping,upi,cred,,hinglish
car loan EMI installment 23000.15 paid from Axis Bank,23000.15,emi,unknown,,axis,ocr_upi
Monthly EMI of 13017.30 paid via Mastercard,13017.30,emi,card,,,hinglish
Payment to Myntra for 9480.54 via GPay from Slice,9480.54,shopping,upi,gpay,slice,english
Rahul ke saath dinner ka hissa 1743 Slice kiya,1743,friends,upi,slice,slice,hinglish
1790.60 INOX subscription auto-debit ho gaya via Jupiter,1790.60,entertainment,upi,jupiter,jupiter,hinglish
credit card EMI ki installment 25566.06 de di credit card se,25566.06,emi,upi,cred,,english
"Coursera se material mangaya, 46108 diye Visa se",46108,education,card,,,hinglish
NPS ke liye 34181 ka payment Fi Money kiya,34181,investment,upi,fi,fi,voice
"18140 udhar diya books ke liye, baad me le lena",18140,education,unknown,,,hinglish
"Just cleared my broadband, 4376 paid on CRED",4376,utilities,upi,cred,,english
Cash 2883 for BookMyShow,2883,entertainment,cash,,,english
"DTH recharge ka recharge kiya hai 2837.64 ka, bhim pe",2837.64,utilities,upi,bhim,,hinglish
Recharged PharmEasy app with 10229.59 via GPay.,10229.59,healthcare,upi,gpay,,english
PharmEasy se medicine li 21966.64 ka cash kiya,21966.64,healthcare,cash,,,hinglish
auto se 10480.16 ka recharge card se kiya,10480.16,travel,card,,,hinglish
24726 paid for lab tests at doctor using BOB cash.,24726,healthcare,cash,,bob,english
Payment of 1540 for Sneha from Indusind Bank account via phonepe.,1540,friends,upi,phonepe,indusind,ocr_upi
Paid broadband for 4324 using Niyo from Slice,4324,utilities,upi,slice,slice,english
"Lunch at KFC for 842, paid by cash",842,food,cash,,,hinglish
Zepto UPI payment 2141 from IDFC First,2141,food,upi,fi,idfc,ocr_upi
Food expense at Box8 1589.10 by bhim,1589.10,food,upi,bhim,,english
37391.17 for home loan EMI paid from IDFC,37391.17,emi,unknown,,idfc,hinglish
4290 ka Airtel recharge payment done via phonepe,4290,utilities,upi,phonepe,,hinglish
JioCinema monthly 2946.83 wala plan activate Mastercard se,2946.83,entertainment,card,,,voice
41494.95 udemy course liya Niyo se,41494.95,education,upi,niyo,niyo,voice
Amazon ke liye 16875 ka payment cred se kiya,16875,shopping,upi,cred,,english
Ajio se liya saman 18578 ka Jupiter pay,18578,shopping,upi,jupiter,jupiter,voice
phonepe se McDonald's ko 1990 transfer kiya lunch ke liye,1990,food,upi,phonepe,,voice
cash to diagnostic center for 24452.,24452,healthcare,cash,,,english
Paid 1312 to Subway via gpay from Indusind Bank,1312,food,upi,gpay,indusind,english
Rahul ka udhaar 3565 vapas kiya Jupiter pe,3565,friends,upi,jupiter,jupiter,voice
Sent 4679.32 for auto via cash from SBI.,4679.32,travel,cash,,sbi,english
Bill payment for water bill of 123 via Google Pay,123,utilities,upi,gpay,,ocr_upi
Monthly Groww contribution 13310 by niyo,13310,investment,upi,niyo,niyo,ocr_upi
Paid 2670 to physio by Paytm,2670,healthcare,upi,paytm,,ocr_receipt
i paid 11226 to physio using cash,11226,healthcare,cash,,,voice
Invested 44090.94 in gold via slice,44090.94,investment,upi,slice,slice,ocr_receipt
Goibibo se 1704 ka recharge Punjab National Bank card se kiya,1704,travel,card,,pnb,hinglish
electronics store shopping ke liye 1452 ka payment debit card se,1452,shopping,card,,,hinglish
Paid 3507 for Jio recharge through Google Pay,3507,utilities,upi,gpay,,english
installment payment of 4246 done with card,4246,emi,card,,,english
auto booking amount 12673 with Bank of Baroda cash,12673,travel,cash,,bob,ocr_receipt
4208 ka home loan EMI bhej diya debit card se,4208,emi,card,,,hinglish
Travel expense 6603 for IRCTC using cash.,6603,travel,cash,,,english
mobile recharge recharge of 4174.24 done via Google Pay,4174.24,utilities,upi,gpay,,voice
main concert ke liye 240 pay kiya using jupiter,240,entertainment,upi,jupiter,jupiter,voice
Recurring payment to stocks for 28077 via cash,28077,investment,upi,gpay,,ocr_upi
Transferred 5870 to my mutual fund SIP from Indusind Bank.,5870,investment,unknown,,indusind,english
IndiGo travel expense 13823 deducted from Union Bank,13823,travel,unknown,,union bank,hinglish
Food delivery Starbucks 1963 cred,1963,food,upi,cred,,ocr_upi
Had to pay PharmEasy 10368 using Phone Pe from Bandhan Bank.,10368,healthcare,upi,phonepe,bandhan,english
Groww ki installment 15166 Jupiter card se pay ki,15166,investment,upi,jupiter,jupiter,hinglish
PPF auto debit of 36377 successful on paytm,36377,investment,upi,paytm,,ocr_upi
rent for 1871 using Jupiter from RBL Bank,1871,utilities,upi,jupiter,jupiter,english
INOX movie 914.88 paid by Visa,914.88,entertainment,card,,,ocr_receipt
bhai BookMyShow ka bill 1740 de diya Phone Pe pe,1740,entertainment,upi,phonepe,,voice
Quick Croma purchase for 4212,4212,shopping,unknown,,,english
HP petrol par 4311 spend via Fi Money from Axis,4311,travel,upi,fi,axis,ocr_upi
"Dinner at BigBasket 1563 rupees, Google Pay",1563,food,upi,gpay,,english
Air India se 12923.31 ka recharge Kotak card se kiya,12923.31,travel,card,,kotak,hinglish
EMI 7125.13 to Niyo using jupiter,7125.13,emi,upi,jupiter,jupiter,ocr_receipt
Paid 4304.75 for auto from Fi Money account using Niyo,4304.75,travel,upi,fi,niyo,ocr_upi
3818 FD mein daale via gpay,3818,investment,upi,gpay,,hinglish
DTH recharge pe 2347.18 spend kiya using Visa,2347.18,utilities,card,,,hinglish
Spent 1040 on food from KFC with Paytm,1040,food,upi,paytm,,english
5540 sent to brother for weekend plan expenses using bhim,5540,friends,upi,bhim,,english
Just paid 12255 at Ajio,12255,shopping,unknown,,,english
bhai Zomato Gold ka bill 679 de diya jupiter pe,679,entertainment,upi,jupiter,jupiter,voice
Cleartrip ki app se 9517 ka ticket liya Jupiter se,9517,travel,upi,jupiter,jupiter,hinglish
JioMart 2234.33 wala order cash se kiya,2234.33,food,cash,,,english
crypto purchase of 38622 using Google Pay,38622,investment,upi,gpay,,ocr_upi
"electronics store ka order 10757 mein, paid by jupiter",10757,shopping,upi,jupiter,jupiter,hinglish
2938.02 Zomato Gold subscription ke liye de diye,2938.02,entertainment,unknown,,,hinglish
Paid 35922 for my FD investment.,35922,investment,unknown,,,english
"Bhai, education loan EMI ka 3098 de diya cash se",3098,emi,cash,,,hinglish
Rapido ki booking karne pe 3879.26 lag gaye card se,3879.26,travel,card,,,hinglish
"Behrouz ka online order, 151.56 debit hua cash se",151.56,food,card,,,hinglish
"Ajio order paid, 13520 deducted via debit card",13520,shopping,card,,,hinglish
books course ki fees 30209 transfer ki RBL se,30209,education,unknown,,rbl,hinglish
Hotstar ke live concert ke liye 2799.55 pay kiye GPay se,2799.55,entertainment,upi,gpay,,hinglish
EMI 14545.02 to Slice using card,14545.02,emi,upi,slice,slice,ocr_receipt
Set up car loan EMI auto-debit for 35480 from Punjab National Bank,35480,emi,card,,pnb,ocr_receipt
39927 gone for car loan EMI,39927,emi,unknown,,,english
1630 Netflix ki membership renew kardi niyo pe se,1630,entertainment,upi,niyo,niyo,hinglish
"10624 ka petrol Air India pe bharaya, cash se payment",10624,travel,cash,,,hinglish
JioCinema membership renewal 1632.60 via jupiter,1632.60,entertainment,upi,jupiter,jupiter,english
wifi bill ke paise 1891 kat gaye from IDFC First,1891,utilities,upi,fi,idfc,hinglish
Paid 9316.40 to Karan from Canara.,9316.40,friends,unknown,,canara,ocr_upi
Meesho ka payment 11869 paytm wallet se,11869,shopping,upi,paytm,,voice
dhaba kharcha 469 ka bhim se,469,food,upi,bhim,,ocr_receipt
EMI of 17902.71 paid via cash,17902.71,emi,cash,,,ocr_upi
"flatmate paid me back 2356.17 for the concert, got it in HDFC via cash",2356.17,friends,cash,,hdfc,english
"Priya se liya 5536 for cab share, cash se",5536,friends,cash,,,hinglish
brother to Visa 1568 for dinner split,1568,friends,card,,,voice
Paid 7137 to flatmate from RBL.,7137,friends,unknown,,rbl,ocr_upi
crypto SIP of 43601 paid using Paytm,43601,investment,upi,gpay,,ocr_upi
"Zomato se biryani mangwai, 2249 pay kiya Axis Bank card se",2249,food,card,,axis,hinglish
"10139.10 ka petrol Yatra pe bharaya, cash se payment",10139.10,travel,cash,,,hinglish
Arjun ko diye 7423 cred ke through.,7423,friends,upi,cred,,ocr_upi
bhai ke saath Zomato mein khana khaya 656 ka bill Visa se,656,food,card,,,voice
Mastercard se DTH recharge ko 1177 transfer kiya,1177,utilities,card,,,hinglish
Ola me 14399 ka payment ho gaya cash se,14399,travel,cash,,,voice
electricity bill ke liye 1731 ka payment kia cash se,1731,utilities,cash,,,voice
599 JioCinema subscription ke liye de diye,599,entertainment,unknown,,,hinglish
flatmate ko 4132.36 ka UPI payment GPay se kiya.,4132.36,friends,upi,gpay,,ocr_upi
DTH recharge recharge of 3667 done via GPay,3667,utilities,upi,gpay,,voice
Karan bhai ko 7765 bej diya Fi pe,7765,friends,upi,fi,fi,hinglish
"Bhook lag rahi thi, mess se 2314 ka order Fi se kiya",2314,food,upi,fi,fi,hinglish
Zara ke liye 861.74 ka payment cash se kiya,861.74,shopping,cash,,,english
RedBus se 8226.23 ka bill clear kiya Fi ke through,8226.23,travel,upi,fi,fi,hinglish
Made DTH recharge payment of 94 via paytm,94,utilities,upi,paytm,,english
main 3364.40 pharmacy mein de aaya cash,3364.40,healthcare,cash,,,voice
restaurant food delivery 1615 on card,1615,food,card,,,english
Reliance Digital 14306 done through Fi,14306,shopping,upi,fi,fi,english
lab test ke 22092.48 paytm kar diye,22092.48,healthcare,upi,paytm,,voice
